LangID,CountryID,LangStatus,Name
sme,NO,L,Saami
smf,PG,L,Auwe
smg,PG,L,Simbali
smh,CN,L,Samei
smj,SE,L,Saami
smk,PH,L,Bolinao
sml,PH,L,Sama
smm,NP,L,Musasa
smn,FI,L,Saami
smo,WS,L,Samoan
smp,PS,L,Samaritan
smq,PG,L,Samo
smr,ID,L,Simeulue
sms,FI,L,Saami
smt,IN,L,Simte
smu,KH,L,Somray
smv,IN,L,Samvedi
smw,ID,L,Sumbawa
smx,CD,L,Samba
smy,IR,L,Semnani
smz,PG,L,Simeku
sna,ZW,L,Shona
snb,MY,L,Sebuyau
snc,PG,L,Sinaugoro
snd,PK,L,Sindhi
sne,MY,L,Bidayuh
snf,SN,L,Noon
sng,CD,L,Sanga
sni,PE,X,Sensi
snj,CF,L,Sango
snk,ML,L,Soninke
snl,PH,L,Sangil
snm,UG,L,MaÃ¢â‚¬â„¢di
snn,CO,L,Siona
sno,US,L,Snohomish
snp,PG,L,Siane
snq,GA,L,Sangu
snr,PG,L,Sihan
sns,VU,L,Nahavaq
snu,ID,L,Viid
snv,MY,L,SaÃ¢â‚¬â„¢ban
snw,GH,L,Selee
snx,PG,L,Sam
sny,PG,L,Saniyo-Hiyewe
snz,PG,L,Sinsauru
soa,TH,L,Thai Song
sob,ID,L,Sobei
soc,CD,L,So
sod,CD,L,Songoora
soe,CD,L,Songomeno
soh,SD,L,Aka
soi,NP,L,Sonha
soj,IR,L,Soi
sok,TD,L,Sokoro
sol,PG,L,Solos
som,SO,L,Somali
soo,CD,L,Songo
sop,CD,L,Songe
soq,PG,L,Kanasi
sor,TD,L,Somrai
sos,BF,L,Seeku
sot,LS,L,Sotho
sou,TH,L,Thai
sov,PW,L,Sonsorol
sow,PG,L,Sowanda
sox,CM,L,Swo
soy,BJ,L,Miyobe
soz,TZ,L,Temi
spa,ES,L,Spanish
spb,ID,L,Sepa
spc,VE,L,SapÃƒÂ©
spd,PG,L,Saep
spe,PG,L,Sepa
spg,MY,L,Sian
spi,ID,X,Saponi
spk,PG,L,Sengo
spl,PG,L,Selepet
spm,PG,L,Akukem
spn,PY,L,SanapanÃƒÂ¡
spo,US,L,Spokane
spp,ML,L,SÃƒÂ©noufo
spq,PE,L,Spanish
spr,ID,L,Saparua
sps,PG,L,Saposa
spt,IN,L,Spiti Bhoti
spu,LA,L,Sapuan
spv,IN,L,Sambalpuri
spy,KE,L,Sabaot
sqa,NG,L,Shama-Sambuga
sqh,NG,L,Shau
sqk,AL,L,Albanian Sign Language
sqm,CF,L,Suma
sqo,IR,L,Sorkhei
sqq,LA,L,Sou
sqs,LK,L,Sri Lankan Sign Language
sqt,YE,L,Soqotri
squ,CA,L,Squamish
sra,PG,L,Saruga
srb,IN,L,Sora
src,IT,L,Sardinian
sre,ID,L,BakatiÃ¢â‚¬â„¢
srf,PG,L,Nafi
srg,PH,L,Sulod
srh,CN,L,Sarikoli
sri,CO,L,Siriano
srk,MY,L,Serudung Murut
srl,ID,L,Isirawa
srm,SR,L,Saramaccan
srn,SR,L,Sranan
sro,IT,L,Sardinian
srp,RS,L,Serbian
srq,BO,L,SirionÃƒÂ_
srr,SN,L,Serer-Sine
srs,CA,L,Sarsi
srt,ID,L,Sauri
sru,BR,L,SuruÃƒÂ_
srv,PH,L,Sorsoganon
srw,ID,X,Serua
srx,IN,L,Sirmauri
sry,PG,L,Sera
srz,IR,L,Shahmirzadi
ssb,PH,L,Sama
ssc,TZ,L,Suba-Simbiti
ssd,PG,L,Siroi
sse,PH,L,Sama
ssf,TW,L,Thao
ssg,PG,L,Seimat
ssh,AE,L,Arabic
ssi,IN,L,Sansi
ssj,PG,L,Sausi
ssk,IN,L,Sunam
ssl,GH,L,Sisaala
ssm,MY,L,Semnam
ssn,KE,L,Waata
sso,PG,L,Sissano
ssp,ES,L,Spanish Sign Language
ssq,ID,L,SoÃ¢â‚¬â„¢a
ssr,CH,L,Swiss-French Sign Language
sss,LA,L,SÃƒÂ´
sst,PG,L,Sinasina
ssu,PG,L,Susuami
ssv,VU,L,Shark Bay
ssw,SZ,L,Swati
ssx,PG,L,Samberigi
ssy,ER,L,Saho
ssz,PG,L,Sengseng
sta,ZM,L,Settla
stb,PH,L,Subanen
std,IN,L,Sentinel
ste,ID,L,Liana-Seti
stf,PG,L,Seta
stg,VN,L,Trieng
sth,IE,L,Shelta
sti,VN,L,Stieng
stj,BF,L,Samo
stk,PG,L,Arammba
stl,NL,L,Stellingwerfs
stm,PG,L,Setaman
stn,SB,L,Owa
sto,CA,L,Stoney
stp,MX,L,Tepehuan
stq,DE,L,Saterfriesisch
str,CA,L,Salish
sts,AF,L,Shumashti
stt,VN,L,Stieng
stu,MM,L,Samtao
stv,ET,L,SiltÃ¢â‚¬â„¢e
stw,FM,L,Satawalese
sty,RU,L,Tatar
sua,PG,L,Sulka
sub,CD,L,Suku
suc,PH,L,Subanon
sue,PG,L,Suena
sug,PG,L,Suganga
sui,PG,L,Suki
suj,TZ,L,Shubi
suk,TZ,L,Sukuma
sun,ID,L,Sunda
suq,ET,L,Suri
sur,NG,L,Mwaghavul
sus,GN,L,Susu
sut,NI,L,Subtiaba
suv,IN,L,Puroik
suw,TZ,L,Sumbwa
suy,BR,L,SuyÃƒÂ¡
suz,NP,L,Sunwar
sva,GE,L,Svan
svb,PG,L,Ulau-Suain
svc,VC,L,Vincentian Creole English
sve,ID,L,Serili
svk,SK,L,Slovakian Sign Language
svm,IT,L,Slavomolisano
svr,IN,L,Savara
svs,SB,L,Savosavo
swb,YT,L,Comorian
swc,CD,L,Swahili
swe,SE,L,Swedish
swf,CD,L,Sere
swg,DE,L,Swabian
swh,TZ,L,Swahili
swi,CN,L,Sui
swj,GA,L,Sira
swk,MW,L,Sena
swl,SE,L,Swedish Sign Language
swm,PG,L,Samosa
swn,LY,X,Sawknah
swo,BR,L,Shanenawa
swp,PG,L,Suau
swq,CM,L,Sharwa
swr,ID,L,Saweru
sws,ID,L,Seluwasan
swt,ID,L,Sawila
swu,ID,L,Suwawa
swv,IN,L,Shekhawati
sww,VU,L,Sowa
swx,BR,L,SuruahÃƒÂ¡
swy,TD,L,Sarua
sxb,KE,L,Suba
sxe,GA,L,Sighu
sxg,CN,L,Shixing
sxm,KH,L,Samre
sxn,ID,L,Sangir
sxr,TW,L,Saaroa
sxs,NG,L,Sasaru
sxu,DE,L,Saxon
sxw,BJ,L,Gbe
sya,ID,L,Siang
syb,PH,L,Subanen
syc,TR,L,Syriac
syi,GA,L,Seki
syk,NG,L,Sukur
syl,BD,L,Sylheti
sym,BF,L,Samo
syn,IR,L,Senaya
syo,KH,L,Suoy
sys,TD,L,Sinyar
syw,NP,L,Kagate
syx,GA,L,Samay
syy,IL,L,Al-Sayyid Bedouin Sign Language
sza,MY,L,Semelai
szb,ID,L,Ngalum
szc,MY,L,Semaq Beri
szd,MY,X,Seru
sze,ET,L,Seze
szg,CD,L,Sengele
szl,PL,L,Silesian
szn,ID,L,Sula
szp,ID,L,Suabo
szv,CM,L,Isu
szw,ID,L,Sawai
taa,US,L,Tanana
tab,RU,L,Tabassaran
tac,MX,L,Tarahumara
tad,ID,L,Tause
tae,BR,L,Tariana
taf,BR,L,TapirapÃƒÂ©
tag,SD,L,Tagoi
tah,PF,L,Tahitian
taj,NP,L,Tamang
tak,NG,L,Tala
tal,NG,L,Tal
tam,IN,L,Tamil
tan,NG,L,Tangale
tao,TW,L,Yami
tap,CD,L,Taabwa
taq,ML,L,Tamasheq
tar,MX,L,Tarahumara
tas,VN,X,Tay Boi
tat,RU,L,Tatar
tau,US,L,Tanana
tav,CO,L,Tatuyo
taw,PG,L,Tai
tax,TD,L,Tamki
tay,TW,L,Atayal
taz,SD,L,Tocho
tba,BR,L,AikanÃƒÂ£
tbb,BR,L,Tapeba
tbc,PG,L,Takia
tbd,PG,L,Kaki Ae
tbe,SB,L,Tanibili
tbf,PG,L,Mandara
tbg,PG,L,Tairora
tbh,AU,X,Thurawal
tbi,SD,L,Gaam
tbj,PG,L,Tiang
tbk,PH,L,Tagbanwa
tbl,PH,L,Tboli
tbm,CD,L,Tagbu
tbn,CO,L,Tunebo
tbo,PG,L,Tawala
tbp,ID,L,Diebroud
tbr,SD,L,Tumtum
tbs,PG,L,Tanguat
tbt,CD,L,Tembo
tbu,MX,X,Tubar
tbv,PG,L,Tobo
tbw,PH,L,Tagbanwa
tbx,PG,L,Kapin
tby,ID,L,Tabaru
tbz,BJ,L,Ditammari
tca,BR,L,Ticuna
tcb,US,L,Tanacross
tcc,TZ,L,Datooga
tcd,GH,L,Tafi
tce,CA,L,Tutchone
tcf,MX,L,MeÃ¢â‚¬â„¢phaa
tcg,ID,L,Tamagario
tch,TC,L,Turks and Caicos Creole English
tci,PG,L,WÃƒÂ¡ra
tck,GA,L,Tchitchege
tcl,MM,L,Taman
tcm,ID,L,Tanahmerah
tcn,NP,L,Tichurong
tco,MM,L,Taungyo
tcp,MM,L,Chin
tcq,ID,L,Kaiy
tcs,AU,L,Torres Strait Creole
tct,CN,L,TÃ¢â‚¬â„¢en
tcu,MX,L,Tarahumara
tcw,MX,L,Totonac
tcx,IN,L,Toda
tcy,IN,L,Tulu
tcz,IN,L,Chin
tda,NE,L,Tagdal
tdb,IN,L,Panchpargania
tdc,CO,L,EmberÃƒÂ¡-TadÃƒÂ_
tdd,CN,L,Tai NÃƒÂ_a
tde,ML,L,Dogon
tdf,LA,L,Talieng
tdg,NP,L,Tamang
tdh,NP,L,Thulung
tdi,ID,L,Tomadino
tdj,ID,L,Tajio
tdk,NG,L,Tambas
tdl,NG,L,Sur
tdn,ID,L,Tondano
tdo,NG,L,Teme
tdq,NG,L,Tita
tdr,VN,L,Todrah
tds,ID,L,Doutai
tdt,TL,L,Tetun Dili
tdu,MY,L,Dusun
tdv,NG,L,Toro
tdx,MG,L,Malagasy
tdy,PH,L,Tadyawan
tea,MY,L,Temiar
teb,EC,X,Tetete
tec,KE,L,Terik
ted,CI,L,Krumen
tee,MX,L,Tepehua
tef,IN,L,Teressa
teg,GA,L,Teke-Tege
teh,AR,L,Tehuelche
tei,PG,L,Torricelli
tek,CD,L,Teke
tel,IN,L,Telugu
tem,SL,L,Themne
ten,CO,X,Tama
teo,UG,L,Teso
tep,MX,X,Tepecano
teq,SD,L,Temein
ter,BR,L,TerÃƒÂªna
tes,ID,L,Tengger
tet,ID,L,Tetun
teu,UG,L,Soo
tev,ID,L,Teor
tew,US,L,Tewa
tex,SS,L,Tennet
tey,SD,L,Tulishi
tfi,BJ,L,Gbe
tfn,US,L,Tanaina
tfo,ID,L,Tefaro
tfr,PA,L,Teribe
tft,ID,L,Ternate
tga,KE,L,Sagalla
tgb,MY,L,Tobilung
tgc,PG,L,Tigak
tgd,NG,L,Ciwogai
tge,NP,L,Tamang
tgf,BT,L,Chalikha
tgh,TT,L,Tobagonian Creole English
tgi,PG,L,Lawunuia
tgj,IN,L,Tagin
tgk,TJ,L,Tajiki
tgl,PH,L,Tagalog
tgn,PH,L,Tandaganon
tgo,PG,L,Sudest
tgp,VU,L,Tangoa
tgq,MY,L,Tring
tgr,LA,L,Tareng
tgs,VU,L,Nume
tgt,PH,L,Tagbanwa
tgu,PG,L,Tanggu
tgv,BR,L,Tingui-Boto
tgw,CI,L,SÃƒÂ©noufo
tgx,CA,L,Tagish
tgy,SS,X,Togoyo
tgz,AU,L,Tagalaka
tha,TH,L,Thai
thc,VN,L,Tai Hang Tong
thd,AU,L,Thayore
the,NP,L,Tharu
thf,NP,L,Thangmi
thh,MX,L,Tarahumara
thi,LA,L,Tai Long
thk,KE,L,Kitharaka
thl,NP,L,Tharu
thm,TH,L,Aheu
thn,IN,L,Thachanadan
thp,CA,L,Thompson
thq,NP,L,Tharu
thr,NP,L,Tharu
ths,NP,L,Thakali
tht,CA,L,Tahltan
thu,SS,L,Thuri
thv,DZ,L,Tamahaq
thw,NP,L,Thudam
thy,NG,L,Tha
thz,NE,L,Tamajeq
tia,DZ,L,Tamazight
tic,SD,L,Tira
tid,ID,L,Tidong
tif,PG,L,Tifal
tig,ER,L,TigrÃƒÂ©
tih,MY,L,Timugon Murut
tii,CD,L,Tiene
tij,NP,L,Tilung
tik,CM,L,Tikar
til,US,X,Tillamook
tim,PG,L,Timbe
tin,RU,L,Tindi
tio,PG,L,Teop
tip,ID,L,Trimuris
tiq,BF,L,TiÃƒÂ©fo
tir,ET,L,Tigrigna
tis,PH,L,Itneg
tit,CO,L,Tinigua
tiu,PH,L,Adasen
tiv,NG,L,Tiv
tiw,AU,L,Tiwi
tix,US,L,Tiwa
tiy,PH,L,Tiruray
tiz,CN,L,Tai Hongjin
tja,LR,L,Tajuasohn
tjg,ID,L,Tunjung
tji,CN,L,Tujia
tjl,MM,L,Tai Laing
tjn,CI,X,Tonjon
tjo,DZ,L,Tamazight
tjs,CN,L,Tujia
tju,AU,X,Tjurruru
tjw,AU,L,Djabwurrung
tka,BR,L,TrukÃƒÂ¡
tkb,IN,L,Buksa
tkd,TL,L,Tukudede
tke,MZ,L,Takwane
tkf,BR,X,TukumanfÃƒÂ©d
tkg,MG,L,Malagasy
tkl,TK,L,Tokelauan
tkn,JP,L,Toku-No-Shima
tkp,SB,L,Tikopia
tkq,NG,L,Tee
tkr,AZ,L,Tsakhur
tks,IR,L,Takestani
tkt,NP,L,Tharu
tku,MX,L,Totonac
tkv,PG,L,Mur Pano
tkw,SB,L,Teanu
tkx,ID,L,Tangko
tkz,VN,L,Takua
tla,MX,L,Tepehuan
tlb,ID,L,Tobelo
tlc,MX,L,Totonac
tld,ID,L,Talaud
tlf,PG,L,Telefol
tlg,ID,L,Tofanma
tli,US,L,Tlingit
tlj,UG,L,Talinga-Bwisi
tlk,ID,L,Taloki
tll,CD,L,Tetela
tlm,VU,L,Tolomako
tln,ID,L,TalondoÃ¢â‚¬â„¢
tlo,SD,L,Talodi
tlp,MX,L,Totonac
tlq,MM,L,Tai Loi
tlr,SB,L,Talise
tls,VU,L,Tambotalo
tlt,ID,L,Teluti
tlu,ID,L,Tulehu
tlv,ID,L,Taliabu
tlx,PG,L,Khehek
tly,AZ,L,Talysh
tma,TD,L,Tama
tmb,VU,L,Avava
tmc,TD,L,Tumak
tmd,PG,L,Haruai
tme,BR,L,TremembÃƒÂ©
tmf,PY,L,Toba-Maskoy
tmg,ID,X,TernateÃƒÂ±o
tmi,VU,L,Tutuba
tmj,ID,L,Samarokena
tmk,NP,L,Tamang
tml,ID,L,Citak
tmm,VN,L,Tai Thanh
tmn,ID,L,Taman
tmo,MY,L,Temoq
tmp,LA,L,Tai MÃƒÂ¨ne
tmq,PG,L,Tumleo
tmr,IL,L,Jewish Babylonian Aramaic
tms,SD,L,Tima
tmt,VU,L,Tasmate
tmu,ID,L,Iau
tmv,CD,L,Tembo
tmw,MY,L,Temuan
tmy,PG,L,Tami
tmz,VE,X,Tamanaku
tna,BO,L,Tacana
tnb,CO,L,Tunebo
tnc,CO,L,Tanimuca-RetuarÃƒÂ£
tnd,CO,L,Tunebo
tne,PH,L,Kallahan
tng,TD,L,Tobanga
tnh,PG,L,Maiani
tni,ID,L,Tandia
tnk,VU,L,Kwamera
tnl,VU,L,Lenakel
tnm,ID,L,Tabla
tnn,VU,L,Tanna
tno,BO,L,Toromono
tnp,VU,L,Whitesands
tnq,PR,L,TaÃƒÂ_no
tnr,SN,L,MÃƒÂ©nik
tns,PG,L,Tenis
tnt,ID,L,Tontemboan
tnu,LA,L,Tay Khang
tnv,BD,L,Tangchangya
tnw,ID,L,Tonsawang
tnx,SB,L,Tanema
tny,TZ,L,Tongwe
tnz,TH,L,Tonga
tob,AR,L,Toba
toc,MX,L,Totonac
tod,GN,L,Toma
toe,CO,X,Tomedes
tof,PG,L,Gizrra
tog,MW,L,Tonga
toh,MZ,L,Tonga
toi,ZM,L,Tonga
toj,MX,L,Tojolabal
tol,US,L,Tolowa
tom,ID,L,Tombulu
ton,TO,L,Tongan
too,MX,L,Totonac
top,MX,L,Totonac
toq,SS,L,Toposa
tor,CD,L,Banda
tos,MX,L,Totonac
tou,VN,L,Tho
tov,IR,L,Taromi
tow,US,L,Jemez
tox,PW,L,Tobian
toy,ID,L,Topoiyo
toz,CM,L,To
tpa,PG,L,Taupota
tpc,MX,L,MeÃ¢â‚¬â„¢phaa
tpe,BD,L,Tippera
tpf,ID,L,Tarpia
tpg,ID,L,Kula
tpi,PG,L,Tok Pisin
tpj,PY,L,Ãƒâ€˜andeva
tpk,BR,L,Tupinikin
tpl,MX,L,MeÃ¢â‚¬â„¢phaa
tpm,GH,L,Tampulma
tpo,LA,L,Tai Pao
tpp,MX,L,Tepehua
tpq,IN,L,Tukpa
tpr,BR,L,TuparÃƒÂ_
tpt,MX,L,Tepehua
tpu,KH,L,Tampuan
tpv,MP,L,Tanapag
tpx,MX,L,MeÃ¢â‚¬â„¢phaa
tpy,BR,L,Trumai
tpz,PG,L,Tinputz
tqb,BR,L,TembÃƒÂ©
tql,VU,L,Lehali
tqm,PG,L,Turumsa
tqn,US,L,Tenino
tqo,PG,L,Toaripi
tqp,PG,L,Tomoip
tqq,SO,L,Tunni
tqr,SD,L,Torona
tqt,MX,L,Totonac
tqu,SB,L,Touo
tqw,US,L,Tonkawa
tra,AF,L,Tirahi
trb,PG,L,Terebu
trc,MX,L,Triqui
trd,IN,L,Turi
tre,ID,L,Tarangan
trf,TT,L,Trinidadian Creole English
trg,IL,L,LishÃƒÂ¡n DidÃƒÂ¡n
trh,PG,L,Turaka
tri,SR,L,TriÃƒÂ_
trj,TD,L,Toram
trl,GB,L,Traveller Scottish
trm,AF,L,Tregami
trn,BO,L,Trinitario
tro,IN,L,Naga
trp,IN,L,Kok Borok
trq,MX,L,Triqui
trr,PE,L,Taushiro
trs,MX,L,Triqui
trt,ID,L,Tunggare
tru,TR,L,Turoyo
trv,TW,L,Taroko
trw,PK,L,Torwali
trx,MY,L,Bidayuh
try,IN,X,Turung
trz,BR,L,TorÃƒÂ¡
tsa,CG,L,Tsaangi
tsb,ET,L,Tsamai
tsc,MZ,L,Tswa
tsd,GR,L,Tsakonian
tse,TN,L,Tunisian Sign Language
tsg,PH,L,Tausug
tsh,CM,L,Tsuvan
tsi,CA,L,Tsimshian
tsj,BT,L,Tshangla
tsk,CN,L,Tseku
tsl,VN,L,TsÃ¢â‚¬â„¢ÃƒÂ_n-Lao
tsm,TR,L,Turkish Sign Language
tsn,BW,L,Tswana
tso,ZA,L,Tsonga
tsp,BF,L,Toussian
tsq,TH,L,Thai Sign Language
tsr,VU,L,Akei
tss,TW,L,Taiwan Sign Language
tst,ML,L,Tondi Songway Kiini
tsu,TW,L,Tsou
tsv,GA,L,Tsogo
tsw,NG,L,Tsishingini
tsx,PG,L,Mubami
tsy,ML,L,Tebul Sign Language
tsz,MX,L,Purepecha
ttb,NG,L,Gaa
ttc,GT,L,Tektiteko
ttd,PG,L,Tauade
tte,PG,L,Bwanabwana
ttf,CM,L,Tuotomb
ttg,BN,L,Tutong
tth,LA,L,TaÃ¢â‚¬â„¢oih
tti,ID,L,Tobati
ttj,UG,L,Tooro
ttk,CO,L,Totoro
ttl,ZM,L,Totela
ttm,CA,L,Tutchone
ttn,ID,L,Towei
tto,LA,L,TaÃ¢â‚¬â„¢oih
ttp,ID,L,Tombelala
ttq,NE,L,Tamajaq
ttr,NG,L,Tera
tts,TH,L,Thai
ttt,AZ,L,Tat
ttu,PG,L,Torau
ttv,PG,L,Titan
ttw,MY,L,Long Wat
tty,ID,L,Sikaritai
ttz,NP,L,Tsum
tua,PG,L,Wiarumus
tub,US,L,TÃƒÂ_batulabal
tuc,PG,L,Mutu
tud,BR,L,TuxÃƒÂ¡
tue,CO,L,Tuyuca
tuf,CO,L,Tunebo
tug,TD,L,Tunia
tuh,PG,L,Taulil
tui,CM,L,Tupuri
tuj,ID,L,Tugutil
tuk,TM,L,Turkmen
tul,NG,L,Tula
tum,MW,L,Tumbuka
tun,US,L,Tunica
tuo,BR,L,Tucano
tuq,TD,L,Tedaga
tur,TR,L,Turkish
tus,CA,L,Tuscarora
tuu,US,X,Tututni
tuv,KE,L,Turkana
tux,BR,X,TuxinÃƒÂ¡wa
tuy,KE,L,Tugen
tuz,BF,L,Turka
tva,SB,L,Vaghua
tvd,NG,L,Tsuvadi
tve,ID,X,TeÃ¢â‚¬â„¢un
tvk,VU,L,Ambrym
tvl,TV,L,Tuvaluan
tvm,ID,L,Tela-Masbuar
tvn,MM,L,Tavoyan
tvo,ID,L,Tidore
tvs,KE,L,Taveta
tvt,IN,L,Naga
tvu,CM,L,Tunen
tvw,ID,L,Sedoa
tvy,TL,X,Pidgin
twa,US,L,Twana
twb,PH,L,Tawbuid
twd,NL,L,Twents
twe,ID,L,Teiwa
twf,US,L,Tiwa
twg,ID,L,Tereweng
twh,VN,L,Tai DÃƒÂ_n
twl,MZ,L,Tawara
twm,IN,L,Monpa
twn,CM,L,Twendi
two,BW,L,Tswapong
twp,PG,L,Ere
twq,NE,L,Tasawaq
twr,MX,L,Tarahumara
twt,BR,L,TuriwÃƒÂ¡ra
twu,ID,L,Termanu
tww,PG,L,Tuwari
twx,MZ,L,Tewe
twy,ID,L,Tawoyan
txa,MY,L,Tombonuo
txe,ID,L,Totoli
txi,BR,L,Ikpeng
txj,NG,L,Tarjumo
txm,ID,L,Tomini
txn,ID,L,Tarangan
txo,IN,L,Toto
txq,ID,L,Tii
txs,ID,L,Tonsea
txt,ID,L,Citak
txu,BR,L,KayapÃƒÂ_
txx,MY,L,Tatana
txy,MG,L,Malagasy
tya,PG,L,Tauya
tye,NG,L,Kyanga
tyh,VN,L,OÃ¢â‚¬â„¢du
tyi,CG,L,Teke-Tsaayi
tyj,VN,L,Tai Do
tyl,VN,L,Thu Lao
tyn,ID,L,Kombai
typ,AU,X,Thaypan
tyr,VN,L,Tai Daeng
tys,VN,L,TÃƒ y Sa Pa
tyt,VN,L,TÃƒ y Tac
tyu,BW,L,Kua
tyv,RU,L,Tuva
tyx,CG,L,Teke-Tyee
tyz,VN,L,TÃƒ y
tza,TZ,L,Tanzanian Sign Language
tzh,MX,L,Tzeltal
tzj,GT,L,TzÃ¢â‚¬â„¢utujil
tzm,MA,L,Tamazight
tzn,ID,L,Tugun
tzo,MX,L,Tzotzil
tzx,PG,L,Tabriak
uam,BR,L,UamuÃƒÂ©
uan,LA,L,Kuan
uar,PG,L,Tairuma
uba,NG,L,Ubang
ubi,TD,L,Ubi
ubl,PH,L,Bikol
ubr,PG,L,Ubir
ubu,PG,L,Umbu-Ungu
uby,TR,X,Ubykh
uda,NG,L,Uda
ude,RU,L,Udihe
udg,IN,L,Muduga
udi,AZ,L,Udi
udj,ID,L,Ujir
udl,CM,L,Wuzlam
udm,RU,L,Udmurt
udu,SD,L,Uduk
ues,ID,L,Kioko
ufi,PG,L,Ufim
ugb,AU,X,Kuku-Ugbanh
uge,SB,L,Ughele
ugn,UG,L,Ugandan Sign Language
ugo,TH,L,Ugong
ugy,UY,L,Uruguayan Sign Language
uha,NG,L,Uhami
uhn,ID,L,Damal
uig,CN,L,Uyghur
uis,PG,L,Uisai
uiv,CM,L,Iyive
uji,NG,L,Tanjijili
uka,ID,L,Kaburi
ukg,PG,L,Ukuriguma
ukh,CF,L,Ukhwejo
ukl,UA,L,Ukrainian Sign Language
ukp,NG,L,Ukpe-Bayobiri
ukq,NG,L,Ukwa
ukr,UA,L,Ukrainian
uks,BR,L,Kaapor Sign Language
uku,NG,L,Ukue
ukw,NG,L,Ukwuani-Aboh-Ndoni
uky,AU,X,Kuuk-Yak
ula,NG,L,Fungwa
ulb,NG,L,Ulukwumi
ulc,RU,L,Ulch
ulf,ID,L,Usku
uli,FM,L,Ulithian
ulk,AU,L,Meriam
ull,IN,L,Ullatan
ulm,ID,L,UlumandaÃ¢â‚¬â„¢
uln,PG,L,Unserdeutsch
ulu,ID,L,UmaÃ¢â‚¬â„¢ Lung
ulw,NI,L,Ulwa
uma,US,L,Umatilla
umb,AO,L,Umbundu
umd,AU,X,Umbindhamu
umg,AU,X,Umbuygamu
umi,MY,L,Ukit
umm,NG,L,Umon
umn,MM,L,Naga
umo,BR,L,UmotÃƒÂ_na
ump,AU,L,Umpila
umr,AU,X,Umbugarla
ums,ID,L,Pendau
umu,CA,L,Munsee
una,PG,L,Watut
une,NG,L,Uneme
ung,AU,L,Ngarinyin
unk,BR,L,EnawenÃƒÂ©-NawÃƒÂ©
unm,US,L,Unami
unn,AU,L,Kurnai
unr,IN,L,Mundari
unu,PG,L,Unubahe
unx,IN,L,Munda
unz,ID,L,Kaili
upi,PG,L,Umeda
upv,VU,L,Uripiv-Wala-Rano-Atchin
ura,PE,L,Urarina
urb,BR,L,Kaapor
urc,AU,X,Urningangg
urd,PK,L,Urdu
ure,BO,L,Uru
urf,AU,X,Uradhi
urg,PG,L,Urigina
urh,NG,L,Urhobo
uri,PG,L,Urim
urk,TH,L,Urak LawoiÃ¢â‚¬â„¢
url,IN,L,Urali
urm,PG,L,Urapmin
urn,ID,L,Uruangnirin
uro,PG,L,Ura
urp,BR,L,Uru-Pa-In
urr,VU,L,LÃƒÂ¶yÃƒÂ¶p
urt,PG,L,Urat
uru,BR,X,Urumi
urv,PG,X,Uruava
urw,PG,L,Sop
urx,PG,L,Urimo
ury,ID,L,Orya
urz,BR,L,Uru-Eu-Wau-Wau
usa,PG,L,Usarufa
ush,PK,L,Ushojo
usi,BD,L,Usoi
usk,CM,L,Usaghade
usp,GT,L,Uspanteko
usu,PG,L,Uya
uta,NG,L,Otank
ute,US,L,Ute-Southern Paiute
utp,SB,L,Amba
utr,NG,L,Etulo
utu,PG,L,Utu
uum,GE,L,Urum
uun,TW,X,Kulon-Pazeh
uur,VU,L,Ura
uuu,CN,L,U
uve,NC,L,Fagauvea
uvh,PG,L,Uri
uvl,PG,L,Lote
uwa,AU,L,Kuku-Uwanh
uya,NG,L,Doko-Uyanga
uzn,UZ,L,Uzbek
uzs,AF,L,Uzbek
vaa,IN,L,Vaagri Booli
vae,CF,L,Vale
vaf,IR,L,Vafsi
vag,GH,L,Vagla
vah,IN,L,Varhadi-Nagpuri
vai,LR,L,Vai
vaj,NA,L,Northwestern !Kung
val,PG,L,Vehes
vam,PG,L,Vanimo
van,PG,L,Valman
vao,VU,L,Vao
vap,IN,L,Vaiphei
var,MX,L,HuarijÃƒÂ_o
vas,IN,L,Vasavi
vau,CD,L,Vanuma
vav,IN,L,Varli
vay,NP,L,Wayu
vbb,ID,L,Babar
vbk,PH,L,Bontok
vec,IT,L,Venetian
ved,LK,L,Veddah
vel,NL,L,Veluws
vem,NG,L,Vemgo-Mabas
ven,ZA,L,Venda
veo,US,L,VentureÃƒÂ±o
vep,RU,L,Veps
ver,NG,L,Mom Jango
vgr,PK,L,Vaghri
vgt,BE,L,Flemish Sign Language
vic,VI,L,Virgin Islands Creole English
vid,TZ,L,Vidunda
vie,VN,L,Vietnamese
vif,CG,L,Vili
vig,BF,L,Viemo
vil,AR,X,Vilela
vin,TZ,L,Vinza
vis,IN,L,Vishavan
vit,NG,L,Viti
viv,PG,L,Iduna
vka,AU,X,Kariyarra
vki,NG,L,Ija-Zuba
vkj,TD,L,Kujarge
vkk,ID,L,Kaur
vkl,ID,L,Kulisusu
vkm,BR,X,Kamakan
vko,ID,L,Kodeoha
vkp,IN,L,Korlai Creole Portuguese
vkt,ID,L,Malay
vku,AU,L,Kurrama
vlp,VU,L,Valpei
vls,BE,L,Vlaams
vma,AU,L,Martuyhunira
vmb,AU,X,Barbaram
vmc,MX,L,Mixtec
vmd,IN,L,Koraga
vme,ID,L,Masela
vmf,DE,L,MainfrÃƒÂ_nkisch
vmg,PG,L,Lungalunga
vmh,IR,L,Maraghei
vmi,AU,X,Miwa
